episode,mean_reward,std_reward,min_reward,max_reward
1,-3.0572497844696045,0.09969140589237213,-3.203749895095825,-2.8924999237060547
2,-2.66937518119812,1.1994463205337524,-3.309999942779541,0.9087499976158142
3,-3.0359997749328613,0.11417882889509201,-3.2462499141693115,-2.8350000381469727
4,-3.033250093460083,0.19169491529464722,-3.411250114440918,-2.742500066757202
5,-3.0688748359680176,0.19778576493263245,-3.549999952316284,-2.8324999809265137
6,-2.605375051498413,1.15360426902771,-3.331249952316284,0.8224999904632568
7,-3.0434999465942383,0.10324548929929733,-3.2225000858306885,-2.856250047683716
8,-2.367000102996826,1.211525797843933,-3.3399999141693115,-0.029999999329447746
9,-2.5910000801086426,1.3097984790802002,-3.117500066757202,1.3337500095367432
10,-2.828125,0.5991116762161255,-3.4937500953674316,-1.1699999570846558
11,-2.752999782562256,0.8639073371887207,-3.2587499618530273,-0.18125000596046448
12,-3.0632500648498535,0.1113092452287674,-3.231250047683716,-2.913749933242798
13,-3.104749917984009,0.1532948613166809,-3.4487500190734863,-2.872499942779541
14,-3.0697498321533203,0.10536069422960281,-3.3137500286102295,-2.9387500286102295
15,-3.0694997310638428,0.1680207997560501,-3.518749952316284,-2.848750114440918
16,-2.7536251544952393,0.9381858110427856,-3.2049999237060547,0.051249999552965164
17,-3.0607497692108154,0.18154387176036835,-3.401249885559082,-2.802500009536743
18,-3.074000120162964,0.1591498851776123,-3.336250066757202,-2.846250057220459
19,-2.6458752155303955,1.0218148231506348,-3.0999999046325684,0.4087499976158142
20,-3.041375160217285,0.13789764046669006,-3.234999895095825,-2.8299999237060547
21,-3.0511250495910645,0.11554688215255737,-3.221250057220459,-2.8949999809265137
22,-2.774249792098999,1.290442705154419,-3.640000104904175,1.0437500476837158
23,-3.017625093460083,0.20294198393821716,-3.453749895095825,-2.703749895095825
24,-3.1131250858306885,0.18686412274837494,-3.471250057220459,-2.827500104904175
25,-2.388124942779541,1.2680819034576416,-3.359999895095825,0.6312500238418579
26,-3.05649995803833,0.12190648168325424,-3.353749990463257,-2.8812499046325684
27,-3.0212502479553223,0.1594286859035492,-3.421250104904175,-2.851249933242798
28,-2.977750062942505,0.14059007167816162,-3.2750000953674316,-2.805000066757202
29,-2.9795002937316895,0.11007269471883774,-3.197499990463257,-2.7850000858306885
30,-2.9830000400543213,0.09429212659597397,-3.1475000381469727,-2.8087499141693115
31,-3.00362491607666,0.10050877928733826,-3.130000114440918,-2.7725000381469727
32,-2.250000238418579,1.3384453058242798,-3.358750104904175,0.44874998927116394
33,-3.091749906539917,0.2492094784975052,-3.8299999237060547,-2.9462499618530273
