episode,reward,epsilon
1,-3.0325000000000006,0.5
2,-2.927500000000001,0.4975
3,-3.071250000000001,0.4950125
4,-3.1475000000000004,0.4925374375
5,-3.2125000000000017,0.49007475031250003
6,-3.00875,0.48762437656093754
7,-3.0400000000000014,0.48518625467813287
8,-3.3400000000000003,0.4827603234047422
9,-2.8637499999999996,0.4803465217877185
10,-3.49375,0.47794478917877986
11,-2.9299999999999997,0.47555506523288593
12,-2.938750000000001,0.4731772899067215
13,-3.1525000000000007,0.47081140345718786
14,-3.0487500000000005,0.46845734643990194
15,-2.8487500000000003,0.46611505970770245
16,-3.0187500000000007,0.4637844844091639
17,-2.9537500000000003,0.4614655619871181
18,-3.0762500000000013,0.4591582341771825
19,-2.8137500000000006,0.4568624430062966
20,-3.1300000000000012,0.4545781307912651
21,-3.2212500000000004,0.4523052401373088
22,-3.477500000000001,0.45004371393662224
23,-3.263749999999999,0.44779349536693913
24,-3.0287500000000014,0.4455545278901044
25,-3.065000000000001,0.4433267552506539
26,-3.35375,0.44111012147440065
27,-2.85125,0.43890457086702866
28,-3.0437500000000006,0.43671004801269353
29,-2.978750000000001,0.4345264977726301
30,-3.0050000000000003,0.4323538652837669
31,-2.976250000000001,0.4301920959573481
32,-2.7362500000000005,0.42804113547756134
33,-3.0350000000000006,0.4259009298001735
34,-3.3024999999999998,0.42377142515117266
35,-2.9925,0.4216525680254168
36,-3.0587500000000016,0.4195443051852897
37,-3.0550000000000006,0.4174465836593632
38,-2.915000000000001,0.4153593507410664
39,-3.5187500000000016,0.4132825539873611
40,-3.0637500000000006,0.4112161412174243
41,-2.8775000000000004,0.40916006051133713
42,-2.7475,0.40711426020878044
43,-2.8512500000000003,0.4050786889077365
44,-3.167500000000001,0.40305329546319785
45,-3.0237500000000006,0.40103802898588187
46,-3.1675,0.3990328388409525
47,-2.6100000000000003,0.3970376746467477
48,-2.9562500000000003,0.39505248627351397
49,-3.0737500000000013,0.3930772238421464
50,-3.0500000000000016,0.3911118377229357
51,-3.0400000000000014,0.389156278534321
52,-3.0287500000000014,0.3872104971416494
53,-3.07125,0.38527444465594113
54,-3.0312500000000013,0.38334807243266145
55,-3.1637500000000007,0.3814313320704981
56,-1.3862500000000006,0.3795241754101456
57,-2.9712500000000004,0.37762655453309485
58,-3.6049999999999995,0.3757384217604294
59,-3.0250000000000012,0.3738597296516272
60,-2.9900000000000007,0.3719904310033691
61,-2.9025000000000007,0.37013047884835226
62,-3.0212500000000015,0.3682798264541105
63,-3.0900000000000007,0.36643842732183995
64,-3.0400000000000005,0.3646062351852308
65,-3.373750000000001,0.36278320400930464
66,-3.177500000000001,0.3609692879892581
67,-2.855000000000001,0.3591644415493118
68,-2.8462500000000004,0.3573686193415653
69,-2.9749999999999996,0.35558177624485743
70,-2.945000000000001,0.3538038673636331
71,-2.953750000000001,0.35203484802681495
72,-2.9137500000000003,0.35027467378668087
73,-3.8074999999999997,0.3485233004177475
74,-2.965000000000001,0.34678068391565875
75,-2.891250000000001,0.34504678049608045
76,-3.00125,0.34332154659360004
77,-3.0212500000000007,0.34160493886063203
78,-0.5299999999999987,0.3398969141663289
79,-3.1100000000000008,0.33819742959549726
80,-2.9225000000000008,0.33650644244751976
81,-3.0037499999999997,0.3348239102352822
82,-3.158750000000002,0.3331497906841058
83,-3.088749999999999,0.33148404173068524
84,-3.0575000000000006,0.3298266215220318
85,-2.9,0.3281774884144216
86,-3.051250000000001,0.3265366009723495
87,-3.058750000000001,0.32490391796748774
88,-3.0575000000000014,0.3232793983776503
89,-2.950000000000001,0.32166300138576204
90,-3.1037500000000007,0.3200546863788332
91,-2.7737500000000006,0.31845441294693905
92,-2.9225,0.3168621408822043
93,-2.858750000000001,0.3152778301777933
94,-2.9800000000000004,0.31370144102690434
95,-2.956250000000001,0.3121329338217698
96,-3.190000000000002,0.31057226915266095
97,-2.9237500000000005,0.30901940780689763
98,-2.855000000000001,0.30747431076786313
99,-2.878750000000001,0.3059369392140238
100,-3.218750000000001,0.3044072545179537
101,-2.8975,0.3028852182453639
102,-2.7700000000000005,0.3013707921541371
103,-2.8050000000000006,0.29986393819336643
104,-2.7725000000000004,0.2983646185023996
105,-3.0500000000000007,0.2968727954098876
106,-2.9237500000000014,0.29538843143283816
107,-2.9087500000000013,0.29391148927567395
108,-2.8425000000000002,0.29244193182929556
109,-3.0200000000000014,0.2909797221701491
110,-2.946250000000001,0.28952482355929837
111,-3.474999999999999,0.2880771994415019
112,-2.9350000000000005,0.28663681344429437
113,-2.8575000000000004,0.2852036293770729
114,-2.841250000000001,0.2837776112301875
115,-2.9237500000000005,0.2823587231740366
116,-2.710000000000001,0.2809469295581664
117,-3.03625,0.2795421949103756
118,-3.128750000000001,0.2781444839358237
119,-3.227500000000001,0.27675376151614456
120,-2.928750000000001,0.2753699927085638
121,-2.8250000000000006,0.273993142745021
122,-2.7400000000000007,0.2726231770312959
123,-3.0212500000000007,0.27126006114613943
124,-2.7837500000000004,0.26990376084040874
125,-2.83625,0.2685542420362067
126,-3.0112500000000013,0.26721147082602564
127,-2.9200000000000004,0.2658754134718955
128,-2.952500000000001,0.26454603640453606
129,-2.9237500000000014,0.2632233062225134
130,-2.853750000000001,0.2619071896914008
131,-2.8675000000000006,0.2605976537429438
132,-2.823750000000001,0.2592946654742291
133,-2.933750000000001,0.25799819214685793
134,-2.953750000000001,0.25670820118612364
135,-2.9675000000000007,0.255424660180193
136,-2.886250000000001,0.25414753687929204
137,-2.8850000000000007,0.2528767991948956
138,-2.7550000000000003,0.2516124151989211
139,-2.9900000000000007,0.2503543531229265
140,-2.7862500000000003,0.24910258135731184
141,0.6499999999999999,0.24785706845052527
142,-2.8787500000000006,0.24661778310827265
143,-2.9412500000000015,0.2453846941927313
144,-2.7412500000000004,0.24415777072176764
145,-1.291250000000001,0.2429369818681588
146,-2.8600000000000008,0.241722296958818
147,-2.930000000000001,0.2405136854740239
148,-2.9100000000000006,0.23931111704665378
149,-3.0037500000000015,0.23811456146142052
150,-2.9525000000000015,0.2369239886541134
151,-2.867500000000001,0.23573936871084283
152,-2.838750000000001,0.23456067186728863
153,-2.950000000000001,0.23338786850795218
154,-2.891250000000001,0.23222092916541243
155,-2.792500000000001,0.23105982451958537
156,-3.021250000000001,0.22990452539698744
157,-2.7987500000000005,0.2287550027700025
158,-2.79875,0.22761122775615247
159,-2.9412500000000006,0.2264731716173717
160,-2.952500000000001,0.22534080575928486
161,-2.8737500000000007,0.22421410173048845
162,-3.0025000000000013,0.223093031221836
163,-2.816250000000001,0.2219775660657268
164,-2.8912500000000003,0.22086767823539816
165,-2.8537500000000007,0.21976333984422117
166,-2.8787500000000006,0.21866452314500007
167,-2.942500000000001,0.21757120052927506
168,-3.040000000000001,0.21648334452662868
169,-3.010000000000001,0.21540092780399553
170,-3.002500000000001,0.21432392316497556
171,-2.8362500000000015,0.21325230354915067
172,-2.792500000000001,0.21218604203140493
173,-2.9650000000000016,0.2111251118212479
174,-2.8937500000000007,0.21006948626214167
175,-2.856250000000001,0.20901913883083095
176,-2.8000000000000003,0.2079740431366768
177,-3.021250000000001,0.20693417292099342
178,-2.915000000000001,0.20589950205638846
179,-2.986250000000001,0.20487000454610652
180,-2.8475000000000006,0.20384565452337597
181,-2.830000000000001,0.20282642625075908
182,-2.8062500000000004,0.2018122941195053
183,-2.9412500000000015,0.20080323264890776
184,-2.912500000000001,0.1997992164856632
185,-2.7562500000000005,0.1988002204032349
186,-2.9800000000000018,0.19780621930121872
187,-2.941250000000001,0.19681718820471264
188,-2.8100000000000005,0.19583310226368908
189,-2.886250000000001,0.19485393675237064
190,-2.972500000000001,0.1938796670686088
191,-2.933750000000001,0.19291026873326575
192,-2.9050000000000002,0.19194571738959942
193,-2.942500000000001,0.1909859888026514
194,-2.942500000000001,0.19003105885863816
195,-2.9350000000000014,0.18908090356434498
196,-2.930000000000001,0.18813549904652327
197,-2.7787500000000005,0.18719482155129066
198,-2.78,0.18625884744353421
199,-2.7687500000000003,0.18532755320631655
200,-2.9087500000000004,0.18440091544028497
201,-2.911250000000001,0.18347891086308354
202,-2.8825,0.18256151630876813
203,-2.868750000000001,0.1816487087272243
204,-2.9950000000000006,0.1807404651835882
205,-2.82875,0.17983676285767025
206,-2.87875,0.1789375790433819
207,-0.8487500000000001,0.178042891148165
208,-2.8600000000000008,0.17715267669242415
209,-2.8300000000000005,0.17626691330896202
210,-2.8112500000000007,0.1753855787424172
211,-2.7300000000000004,0.17450865084870512
212,-2.953750000000001,0.1736361075944616
213,-2.7312500000000006,0.1727679270564893
214,-0.8612499999999994,0.17190408742120686
215,-2.9262500000000005,0.1710445669841008
216,-2.886250000000001,0.1701893441491803
217,-2.880000000000001,0.1693383974284344
218,-2.9937500000000012,0.16849170544129222
219,-0.7349999999999997,0.16764924691408575
220,-2.6850000000000005,0.16681100067951532
221,0.46874999999999967,0.16597694567611773
222,-2.8400000000000007,0.16514706094773715
223,-2.7800000000000002,0.16432132564299848
224,-2.950000000000001,0.1634997190147835
225,-2.90375,0.1626822204197096
226,-2.8050000000000006,0.16186880931761105
227,0.13875000000000015,0.161059465271023
228,-0.08999999999999941,0.16025416794466787
229,-2.898750000000001,0.15945289710494454
230,-2.9100000000000006,0.1586556326194198
231,-2.892500000000001,0.1578623544563227
232,-2.9337500000000003,0.1570730426840411
233,-2.9025000000000007,0.1562876774706209
234,-2.8662500000000013,0.15550623908326777
235,-2.836250000000001,0.15472870788785142
236,-2.8562500000000006,0.15395506434841216
237,-2.817500000000001,0.1531852890266701
238,-2.881250000000001,0.15241936258153677
239,-2.8250000000000006,0.1516572657686291
240,-2.9237500000000014,0.15089897943978595
241,-3.028750000000002,0.15014448454258703
242,-2.78625,0.1493937621198741
243,-0.17124999999999968,0.14864679330927472
244,-2.830000000000001,0.14790355934272834
245,-2.8462500000000004,0.1471640415460147
246,-2.7000000000000006,0.14642822133828462
247,-2.9262500000000005,0.1456960802315932
248,-0.763749999999999,0.14496759983043522
249,-2.767500000000001,0.14424276183128304
250,-2.900000000000001,0.14352154802212663
251,-2.8600000000000003,0.142803940282016
252,-2.930000000000001,0.14208992058060593
253,-0.2924999999999993,0.1413794709777029
254,-2.9612500000000006,0.14067257362281438
255,0.6637500000000001,0.1399692107547003
256,-0.6949999999999996,0.13926936470092682
257,-2.8162500000000006,0.13857301787742218
258,-3.6262499999999998,0.13788015278803506
259,-0.7887499999999996,0.1371907520240949
260,-2.7800000000000007,0.1365047982639744
261,-3.0587500000000007,0.13582227427265453
262,-3.237499999999999,0.13514316290129125
263,-2.9312500000000012,0.1344674470867848
264,-2.855000000000001,0.13379510985135087
265,0.20999999999999996,0.1331261343020941
266,-2.891250000000001,0.13246050363058365
267,-2.7987500000000014,0.13179820111243074
268,-2.912500000000001,0.13113921010686858
269,-2.953750000000001,0.13048351405633424
270,-2.9025000000000007,0.12983109648605257
271,-2.890000000000001,0.1291819410036223
272,-2.867500000000001,0.1285360312986042
273,0.43249999999999966,0.12789335114211117
274,-1.1937500000000012,0.12725388438640062
275,0.33374999999999977,0.1266176149644686
276,-2.7875000000000005,0.12598452688964626
277,-3.0700000000000007,0.12535460425519804
278,-2.6875000000000004,0.12472783123392205
279,-0.9900000000000004,0.12410419207775243
280,-2.912500000000001,0.12348367111736366
281,-2.7800000000000002,0.12286625276177685
282,-2.931250000000001,0.12225192149796796
283,1.5225000000000002,0.12164066189047812
284,-2.8537500000000007,0.12103245858102572
285,-2.775000000000001,0.1204272962881206
286,-2.9162500000000007,0.11982515980668
287,-2.848750000000001,0.1192260340076466
288,-0.26499999999999946,0.11862990383760837
289,-2.7537500000000006,0.11803675431842033
290,-2.8487500000000012,0.11744657054682822
291,-2.9075,0.11685933769409408
292,1.34375,0.11627504100562361
293,-4.269999999999999,0.1156936658005955
294,-3.4450000000000003,0.11511519747159252
295,-2.81875,0.11453962148423455
296,-3.2112499999999997,0.11396692337681337
297,-2.9512500000000004,0.11339708875992931
298,0.935,0.11283010331612967
299,-2.818750000000001,0.11226595279954901
300,-3.010000000000001,0.11170462303555127
301,-2.806250000000001,0.11114609992037351
302,-0.8312500000000003,0.11059036942077165
303,-2.811250000000001,0.11003741757366779
304,-2.7687500000000007,0.10948723048579945
305,-2.980000000000001,0.10893979433337045
306,-2.7437500000000004,0.1083950953617036
307,-2.892500000000001,0.10785311988489507
308,-2.761250000000001,0.10731385428547059
309,-2.775000000000001,0.10677728501404324
310,-2.806250000000001,0.10624339858897303
311,-2.7300000000000004,0.10571218159602816
312,-2.9362500000000007,0.10518362068804801
313,-3.473750000000002,0.10465770258460777
314,-2.8437500000000004,0.10413441407168474
315,-2.922500000000001,0.10361374200132631
316,0.6887499999999999,0.10309567329131968
317,1.02625,0.10258019492486307
318,-2.892500000000001,0.10206729395023875
319,-2.7875000000000005,0.10155695748048756
320,-2.8000000000000007,0.10104917269308512
321,-3.0287500000000014,0.1005439268296197
322,-2.8562500000000006,0.1000412071954716
323,-2.886250000000001,0.09954100115949424
324,-2.9300000000000006,0.09904329615369677
