episode,reward,epsilon
1,-2.9437499999999996,0.5
2,-2.9187500000000006,0.4975
3,-3.000000000000001,0.4950125
4,-2.9875000000000003,0.4925374375
5,-2.99125,0.49007475031250003
6,-2.7825000000000006,0.48762437656093754
7,-2.940000000000001,0.48518625467813287
8,-3.08875,0.4827603234047422
9,-3.022500000000001,0.4803465217877185
10,-2.7000000000000006,0.47794478917877986
11,-3.220000000000001,0.47555506523288593
12,-3.152500000000001,0.4731772899067215
13,0.68,0.47081140345718786
14,-2.9600000000000004,0.46845734643990194
15,-2.86625,0.46611505970770245
16,-2.88375,0.4637844844091639
17,-2.708750000000001,0.4614655619871181
18,-0.6362499999999995,0.4591582341771825
19,-2.8337499999999998,0.4568624430062966
20,-2.9225000000000008,0.4545781307912651
21,-3.022500000000001,0.4523052401373088
22,-0.29749999999999965,0.45004371393662224
23,-2.76875,0.44779349536693913
24,-3.002500000000001,0.4455545278901044
25,-2.8650000000000007,0.4433267552506539
26,-3.11375,0.44111012147440065
27,-3.3312500000000025,0.43890457086702866
28,-2.970000000000001,0.43671004801269353
29,-2.8537500000000007,0.4345264977726301
30,-2.8775,0.4323538652837669
31,-3.242500000000001,0.4301920959573481
32,-2.8975000000000004,0.42804113547756134
33,-3.128750000000001,0.4259009298001735
34,-3.0100000000000007,0.42377142515117266
35,-3.0775000000000006,0.4216525680254168
36,-3.031250000000001,0.4195443051852897
37,-3.0087500000000014,0.4174465836593632
38,-2.8712500000000003,0.4153593507410664
39,-2.995000000000001,0.4132825539873611
40,-2.865000000000001,0.4112161412174243
41,-2.9487500000000013,0.40916006051133713
42,0.9525000000000001,0.40711426020878044
43,-2.923750000000001,0.4050786889077365
44,0.28500000000000014,0.40305329546319785
45,-2.9337500000000007,0.40103802898588187
46,-2.9075,0.3990328388409525
47,-2.8675000000000006,0.3970376746467477
48,-2.9087500000000013,0.39505248627351397
49,-3.0912500000000014,0.3930772238421464
50,-2.9987500000000002,0.3911118377229357
51,-2.9012499999999997,0.389156278534321
52,-2.98625,0.3872104971416494
53,-3.33625,0.38527444465594113
54,-0.1962499999999998,0.38334807243266145
55,-2.7700000000000005,0.3814313320704981
56,-2.7787500000000005,0.3795241754101456
57,-2.8650000000000007,0.37762655453309485
58,-0.369999999999999,0.3757384217604294
59,-2.8112500000000002,0.3738597296516272
60,-3.2812500000000013,0.3719904310033691
61,-2.98375,0.37013047884835226
62,-2.8512500000000007,0.3682798264541105
63,-2.866250000000001,0.36643842732183995
64,-1.1175000000000002,0.3646062351852308
65,-2.968750000000001,0.36278320400930464
66,-3.027500000000001,0.3609692879892581
67,-3.040000000000001,0.3591644415493118
68,-2.9512500000000004,0.3573686193415653
69,-2.927500000000001,0.35558177624485743
70,-2.8175,0.3538038673636331
71,-2.880000000000001,0.35203484802681495
72,-2.808750000000001,0.35027467378668087
73,-3.0962500000000013,0.3485233004177475
74,-2.7800000000000007,0.34678068391565875
75,-3.008749999999999,0.34504678049608045
76,-2.901250000000001,0.34332154659360004
77,-2.8375,0.34160493886063203
78,-3.1149999999999998,0.3398969141663289
79,-2.922500000000001,0.33819742959549726
80,-2.805,0.33650644244751976
81,-2.880000000000001,0.3348239102352822
82,-2.920000000000001,0.3331497906841058
83,-2.8975000000000013,0.33148404173068524
84,-2.72,0.3298266215220318
85,-2.9337500000000007,0.3281774884144216
86,-2.905,0.3265366009723495
87,-2.837500000000001,0.32490391796748774
88,-3.0300000000000007,0.3232793983776503
89,1.495,0.32166300138576204
90,-2.9800000000000013,0.3200546863788332
91,-1.5362500000000023,0.31845441294693905
92,-2.935000000000001,0.3168621408822043
93,-2.7800000000000002,0.3152778301777933
94,-2.9462500000000014,0.31370144102690434
95,-3.4612500000000015,0.3121329338217698
96,-0.3162499999999995,0.31057226915266095
97,-2.932500000000001,0.30901940780689763
98,0.8612500000000001,0.30747431076786313
99,-3.145000000000001,0.3059369392140238
100,-2.915000000000001,0.3044072545179537
101,-0.5249999999999992,0.3028852182453639
102,0.16375000000000006,0.3013707921541371
103,-3.040000000000001,0.29986393819336643
104,0.19625000000000004,0.2983646185023996
105,-2.855000000000001,0.2968727954098876
