episode,reward,epsilon
1,-2.9599999999999995,0.5
2,-2.990000000000001,0.4975
3,-2.7800000000000007,0.4950125
4,-3.0100000000000002,0.4925374375
5,-3.0700000000000003,0.49007475031250003
6,-3.35,0.48762437656093754
7,-2.910000000000001,0.48518625467813287
8,-2.790000000000001,0.4827603234047422
9,-3.0500000000000007,0.4803465217877185
10,-2.98,0.47794478917877986
11,-3.0700000000000003,0.47555506523288593
12,-2.95,0.4731772899067215
13,0.8099999999999999,0.47081140345718786
14,-3.11,0.46845734643990194
15,-3.0000000000000004,0.46611505970770245
16,-3.07,0.4637844844091639
17,-2.89,0.4614655619871181
18,-0.10499999999999932,0.4591582341771825
19,-2.8000000000000003,0.4568624430062966
20,0.06500000000000017,0.4545781307912651
21,-2.8600000000000008,0.4523052401373088
22,-3.0800000000000014,0.45004371393662224
23,-3.21,0.44779349536693913
24,-3.0800000000000005,0.4455545278901044
25,-3.1300000000000003,0.4433267552506539
26,1.4900000000000002,0.44111012147440065
27,-3.0000000000000004,0.43890457086702866
28,-2.9299999999999997,0.43671004801269353
29,-3.1200000000000006,0.4345264977726301
30,-3.0700000000000007,0.4323538652837669
31,-3.0799999999999996,0.4301920959573481
32,-3.040000000000001,0.42804113547756134
33,-2.72,0.4259009298001735
34,-3.0100000000000007,0.42377142515117266
35,-2.8700000000000006,0.4216525680254168
36,-3.0700000000000016,0.4195443051852897
37,0.04500000000000015,0.4174465836593632
38,0.835,0.4153593507410664
39,-2.9000000000000004,0.4132825539873611
40,-2.9499999999999993,0.4112161412174243
41,-2.99,0.40916006051133713
42,1.3250000000000002,0.40711426020878044
43,-2.87,0.4050786889077365
44,0.33000000000000007,0.40305329546319785
45,0.815,0.40103802898588187
46,-0.5299999999999994,0.3990328388409525
47,-2.9000000000000004,0.3970376746467477
48,-3.160000000000002,0.39505248627351397
49,-0.5549999999999988,0.3930772238421464
50,-2.7100000000000004,0.3911118377229357
51,-2.8200000000000003,0.389156278534321
52,-2.7900000000000005,0.3872104971416494
53,-3.01,0.38527444465594113
54,-0.26999999999999913,0.38334807243266145
55,-3.0100000000000002,0.3814313320704981
56,-3.0100000000000007,0.3795241754101456
57,0.42999999999999994,0.37762655453309485
58,-3.010000000000001,0.3757384217604294
59,-2.9100000000000006,0.3738597296516272
60,-2.9899999999999998,0.3719904310033691
61,-2.71,0.37013047884835226
62,-2.9100000000000006,0.3682798264541105
63,-2.7300000000000004,0.36643842732183995
64,-2.7500000000000004,0.3646062351852308
65,-2.82,0.36278320400930464
66,0.3949999999999998,0.3609692879892581
67,-0.8599999999999999,0.3591644415493118
68,-2.74,0.3573686193415653
69,-1.065,0.35558177624485743
70,-2.980000000000001,0.3538038673636331
71,-2.8200000000000003,0.35203484802681495
72,-0.6549999999999989,0.35027467378668087
73,-2.64,0.3485233004177475
74,-0.714999999999999,0.34678068391565875
75,1.54,0.34504678049608045
76,-2.950000000000001,0.34332154659360004
77,-3.0700000000000007,0.34160493886063203
78,0.33000000000000007,0.3398969141663289
79,-0.5049999999999992,0.33819742959549726
