episode,mean_reward,std_reward,min_reward,max_reward
1,-3.2130000591278076,0.25930866599082947,-3.8299999237060547,-2.950000047683716
2,-2.760499954223633,0.7377549409866333,-3.359999895095825,-0.5849999785423279
3,-2.8990001678466797,0.09256888926029205,-3.0399999618530273,-2.680000066757202
4,-2.7809996604919434,0.6900935173034668,-3.130000114440918,-0.7300000190734863
5,-2.6740000247955322,1.070749282836914,-3.369999885559082,0.5
6,-3.0280001163482666,0.12959936261177063,-3.259999990463257,-2.819999933242798
7,-2.6529998779296875,0.993076503276825,-3.200000047683716,0.3100000023841858
8,-2.6180002689361572,1.2009812593460083,-3.4600000381469727,0.9399999976158142
9,-2.3455002307891846,1.5316697359085083,-3.309999942779541,1.4850000143051147
10,-2.8485000133514404,0.6158816814422607,-3.4200000762939453,-1.0850000381469727
11,-2.9119999408721924,0.10768476128578186,-3.1600000858306885,-2.740000009536743
12,-2.9620001316070557,0.10647065937519073,-3.0899999141693115,-2.8299999237060547
13,-2.3635001182556152,1.4926787614822388,-3.680000066757202,1.4850000143051147
14,-2.9629998207092285,0.13312023878097534,-3.1700000762939453,-2.6600000858306885
15,-2.7780001163482666,1.1380842924118042,-3.6500000953674316,0.550000011920929
16,-2.431000232696533,1.1413562297821045,-3.25,0.5049999952316284
17,-2.75849986076355,1.0680263042449951,-3.569999933242798,0.39500001072883606
18,-2.980999708175659,0.0892692431807518,-3.109999895095825,-2.8399999141693115
19,-2.3289999961853027,1.3428566455841064,-3.0299999713897705,1.4149999618530273
20,-2.952000141143799,0.10428807139396667,-3.0999999046325684,-2.7899999618530273
21,-2.938999891281128,0.13612127304077148,-3.1600000858306885,-2.7200000286102295
22,-2.392000198364258,1.3502503633499146,-3.2899999618530273,0.8999999761581421
23,-2.125999927520752,1.5567479133605957,-3.2200000286102295,1.399999976158142
24,-2.0864999294281006,1.5044336318969727,-3.490000009536743,0.6399999856948853
25,-2.4685001373291016,0.9531632661819458,-3.259999990463257,-0.375
26,-3.059000015258789,0.2397686243057251,-3.7300000190734863,-2.8499999046325684
27,-2.9800000190734863,0.0854400023818016,-3.109999895095825,-2.809999942779541
28,-3.0809998512268066,0.1678362637758255,-3.4700000286102295,-2.7899999618530273
29,-2.5959997177124023,0.8872113227844238,-3.0399999618530273,0.05000000074505806
30,-2.554500102996826,1.3399970531463623,-3.140000104904175,1.4550000429153442
31,-2.551499843597412,1.1946591138839722,-3.0899999141693115,1.024999976158142
32,-2.176499843597412,1.472440242767334,-3.069999933242798,0.9649999737739563
33,-2.6064999103546143,1.1782106161117554,-3.109999895095825,0.9150000214576721
34,-2.7144999504089355,0.7417763471603394,-3.119999885559082,-0.5049999952316284
35,-2.9759998321533203,0.1306292861700058,-3.1600000858306885,-2.740000009536743
36,-2.563999891281128,1.2849607467651367,-3.130000114440918,1.2799999713897705
37,-2.5195000171661377,1.1065136194229126,-3.200000047683716,0.7749999761581421
38,-2.110499858856201,1.8249635696411133,-3.440000057220459,1.5199999809265137
39,-2.9580001831054688,0.08072174340486526,-3.0799999237060547,-2.809999942779541
40,-2.500999927520752,0.9538626670837402,-3.1700000762939453,-0.2849999964237213
41,-2.567499876022339,1.2469748258590698,-3.130000114440918,1.1649999618530273
42,-2.5114998817443848,1.268073320388794,-3.0999999046325684,1.284999966621399
43,-2.9640002250671387,0.15994995832443237,-3.309999942779541,-2.6600000858306885
44,-1.6480000019073486,1.5803864002227783,-3.009999990463257,1.4199999570846558
45,-2.875999927520752,0.06264188140630722,-2.990000009536743,-2.799999952316284
46,-2.3510003089904785,1.1476624011993408,-3.0199999809265137,0.6399999856948853
47,-2.249999761581421,1.376813292503357,-3.0299999713897705,1.3049999475479126
48,-2.4155001640319824,1.2042102813720703,-3.140000104904175,0.6299999952316284
49,-2.930999755859375,0.14909392595291138,-3.2200000286102295,-2.6600000858306885
50,-2.3294997215270996,1.2692131996154785,-3.109999895095825,0.5149999856948853
51,-2.4620001316070557,1.043789267539978,-3.369999885559082,-0.20999999344348907
52,-2.6545000076293945,0.9870219230651855,-3.380000114440918,0.2750000059604645
53,-1.4535000324249268,1.8589634895324707,-3.009999990463257,1.4550000429153442
54,-2.202000141143799,1.5516172647476196,-3.359999895095825,1.2300000190734863
55,-2.3949999809265137,1.2013514041900635,-3.2799999713897705,0.20000000298023224
