episode,reward,epsilon
1,-2.99,0.5
2,-2.9300000000000006,0.499
3,-2.95,0.498002
4,-3.0800000000000014,0.497005996
5,-2.8200000000000003,0.496011984008
6,-3.220000000000001,0.495019960039984
7,-2.72,0.49402992011990404
8,-2.8499999999999996,0.49304186027966423
9,-3.0200000000000014,0.49205577655910493
10,-3.3500000000000005,0.4910716650059867
11,-2.98,0.49008952167597475
12,-2.9799999999999995,0.4891093426326228
13,-2.8200000000000007,0.4881311239473575
14,-2.9500000000000006,0.4871548616994628
15,-2.900000000000001,0.4861805519760639
16,-2.7099999999999995,0.4852081908721118
17,-2.99,0.4842377744903676
18,-3.040000000000001,0.48326929894138687
19,-3.01,0.4823027603435041
20,-2.9400000000000004,0.4813381548228171
21,-3.0100000000000007,0.48037547851317147
22,-3.1500000000000012,0.4794147275561451
23,-2.950000000000001,0.47845589810103284
24,-3.1100000000000003,0.4774989863048308
25,-2.83,0.4765439883322211
26,-2.9400000000000013,0.4755909003555567
27,-3.0700000000000003,0.47463971855484555
28,-2.8100000000000005,0.47369043911773584
29,-2.7800000000000002,0.47274305823950036
30,-3.010000000000001,0.47179757212302137
31,-3.22,0.47085397697877535
32,-3.0699999999999994,0.4699122690248178
33,-2.75,0.46897244448676817
34,-3.050000000000001,0.46803449959779464
35,-3.0100000000000007,0.46709843059859907
36,-2.85,0.46616423373740185
37,-3.000000000000001,0.465231905269927
38,-2.76,0.4643014414593872
39,0.04000000000000026,0.4633728385764684
40,-3.0800000000000005,0.46244609289931543
41,-3.1800000000000006,0.4615212007135168
42,-2.89,0.4605981583120898
43,-2.920000000000001,0.4596769619954656
44,-3.019999999999999,0.45875760807147464
45,-2.67,0.45784009285533167
46,-3.0100000000000007,0.456924412669621
47,-2.999999999999999,0.4560105638442818
48,-2.9900000000000007,0.4550985427165932
49,-2.689999999999999,0.45418834563116006
50,-3.2900000000000005,0.45327996893989775
51,-3.23,0.45237340900201795
52,-2.77,0.45146866218401394
53,-3.0200000000000014,0.4505657248596459
54,-2.9200000000000004,0.4496645934099266
55,-3.1300000000000017,0.44876526422310675
56,-3.6100000000000003,0.44786773369466054
57,-2.86,0.44697199822727124
58,-3.0100000000000002,0.4460780542308167
59,-2.9499999999999997,0.44518589812235504
60,-3.04,0.4442955263261103
61,-2.930000000000001,0.4434069352734581
62,-2.8999999999999995,0.4425201214029112
63,-2.74,0.44163508116010536
64,-2.8899999999999992,0.44075181099778515
65,-2.83,0.4398703073757896
66,-2.93,0.438990566761038
67,-3.130000000000001,0.4381125856275159
68,-2.6999999999999997,0.4372363604562609
69,-3.1700000000000017,0.4363618877353484
70,-2.8900000000000006,0.4354891639598777
71,-2.8900000000000006,0.4346181856319579
72,-2.919999999999999,0.433748949260694
73,-2.72,0.43288145136217265
74,-2.9800000000000004,0.4320156884594483
75,-2.98,0.43115165708252945
76,-2.890000000000001,0.4302893537683644
77,-2.9100000000000006,0.42942877506082766
78,-2.9699999999999993,0.428569917510706
79,-2.9799999999999995,0.4277127776756846
80,-2.9400000000000004,0.4268573521203332
81,-2.979999999999999,0.42600363741609254
82,-3.040000000000001,0.42515163014126034
83,-2.7499999999999996,0.4243013268809778
84,-1.2300000000000002,0.42345272422721586
85,-2.9100000000000006,0.4226058187787614
86,-2.900000000000001,0.4217606071412039
87,-3.1000000000000005,0.4209170859269215
88,-3.0000000000000004,0.42007525175506766
89,-2.920000000000001,0.4192351012515575
90,-2.8300000000000005,0.4183966310490544
91,-3.0800000000000005,0.41755983778695627
92,-2.9099999999999997,0.41672471811138234
93,-2.85,0.4158912686751596
94,-2.9899999999999998,0.41505948613780924
95,-3.1199999999999997,0.4142293671655336
96,-3.010000000000001,0.41340090843120253
97,-2.9600000000000004,0.41257410661434013
98,-2.839999999999999,0.4117489584011115
99,-2.68,0.4109254604843093
100,-2.8400000000000003,0.4101036095633407
101,-3.03,0.409283402344214
102,-3.0399999999999996,0.40846483553952556
103,-2.9999999999999996,0.4076479058684465
104,-3.0100000000000002,0.4068326100567096
105,-3.0500000000000003,0.4060189448365962
106,-2.809999999999999,0.40520690694692296
107,-2.9700000000000006,0.4043964931330291
108,-3.02,0.40358770014676304
109,-3.04,0.4027805247464695
110,0.83,0.4019749636969766
111,-2.9299999999999993,0.40117101376958264
112,-3.03,0.4003686717420435
113,-2.87,0.3995679343985594
114,-3.2500000000000004,0.3987687985297623
115,-3.0700000000000003,0.3979712609327028
116,-3.1100000000000008,0.39717531841083736
117,-2.559999999999999,0.3963809677740157
118,-2.8900000000000006,0.39558820583846765
119,-2.9100000000000006,0.39479702942679074
120,-2.93,0.39400743536793714
121,-2.84,0.39321942049720127
122,-2.920000000000001,0.3924329816562069
123,-2.8700000000000006,0.3916481156928945
124,-2.990000000000001,0.3908648194615087
125,-2.9499999999999997,0.39008308982258566
126,-2.870000000000001,0.3893029236429405
127,-3.0400000000000005,0.3885243177956546
128,-2.9499999999999993,0.3877472691600633
129,-3.099999999999999,0.38697177462174315
130,-2.8600000000000008,0.38619783107249966
131,-2.8400000000000007,0.3854254354103547
132,-2.8900000000000006,0.384654584539534
133,-2.9100000000000006,0.3838852753704549
134,-2.870000000000001,0.383117504819714
135,-3.1,0.3823512698100746
136,-2.93,0.3815865672704545
137,-3.0400000000000005,0.3808233941359136
138,-2.9200000000000004,0.38006174734764175
139,-2.8500000000000005,0.37930162385294647
140,-3.0800000000000005,0.3785430206052406
141,-2.9,0.3777859345640301
142,-2.880000000000001,0.37703036269490203
143,-2.990000000000001,0.37627630196951223
144,1.4400000000000002,0.3755237493655732
145,-2.8500000000000005,0.37477270186684203
146,-3.3500000000000005,0.37402315646310835
147,-2.9600000000000004,0.3732751101501821
148,-2.990000000000001,0.37252855992988176
149,-2.980000000000001,0.371783502810022
150,-2.7199999999999998,0.3710399358044019
151,-2.850000000000001,0.37029785593279313
152,-2.7800000000000007,0.36955726022092755
153,-2.9600000000000004,0.3688181457004857
154,-2.9099999999999997,0.36808050940908477
155,-2.79,0.3673443483902666
156,-3.1,0.366609659693486
157,-3.08,0.36587644037409905
158,-2.7100000000000004,0.3651446874933509
159,-0.9200000000000002,0.3644143981183642
160,-2.86,0.3636855693221275
161,-2.8900000000000006,0.36295819818348324
162,-2.9100000000000006,0.36223228178711625
163,-2.63,0.361507817223542
